id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,7.11069,3.33923,1.90735e-06,0,0,0.0270581,0.999634,
1,8.07984,4.65014,9.53675e-06,0,0,0.0616211,0.9981,
