id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,-127.694,-39.9455,0,0,0,-0.0319262,0.99949,
1,-131.388,-44.1435,3.8147e-06,0,0,-0.115486,0.993309,
2,-131.346,-46.3218,0,0,0,-0.0861373,0.996283,
