id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,-131.274,-44.1566,3.8147e-06,0,0,-0.0319262,0.99949,
1,-126.802,-38.3552,7.62939e-06,0,0,-0.0861373,0.996283,
